,dhlabid,urn,title,city,timestamp,year,doctype,word,count,positive,negative,sentimentscore,url
4130,200484637,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071212_133_289_1,faedrelandsvennen,Kristiansand,20071212,2007,digavis,biblioteket,2,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071212_133_289_1?searchText=biblioteket
4131,200484639,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071214_133_291_1,faedrelandsvennen,Kristiansand,20071214,2007,digavis,biblioteket,2,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071214_133_291_1?searchText=biblioteket
4132,200484640,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071215_133_292_1,faedrelandsvennen,Kristiansand,20071215,2007,digavis,biblioteket,3,1,4,-3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071215_133_292_1?searchText=biblioteket
4133,200484640,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071215_133_292_1,faedrelandsvennen,Kristiansand,20071215,2007,digavis,biblioteket,3,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071215_133_292_1?searchText=biblioteket
4134,200484643,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071219_133_295_1,faedrelandsvennen,Kristiansand,20071219,2007,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071219_133_295_1?searchText=biblioteket
4135,200484645,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071221_133_297_1,faedrelandsvennen,Kristiansand,20071221,2007,digavis,biblioteket,1,1,3,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071221_133_297_1?searchText=biblioteket
4136,200484650,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071229_133_302_1,faedrelandsvennen,Kristiansand,20071229,2007,digavis,biblioteket,3,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071229_133_302_1?searchText=biblioteket
4137,200484650,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071229_133_302_1,faedrelandsvennen,Kristiansand,20071229,2007,digavis,biblioteket,3,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20071229_133_302_1?searchText=biblioteket
4138,200484657,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120105_0_4_1,faedrelandsvennen,Kristiansand,20120105,2012,digavis,biblioteket,2,5,4,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120105_0_4_1?searchText=biblioteket
4139,200484657,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120105_0_4_1,faedrelandsvennen,Kristiansand,20120105,2012,digavis,biblioteket,2,1,3,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120105_0_4_1?searchText=biblioteket
4140,200484657,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120105_0_4_1,faedrelandsvennen,Kristiansand,20120105,2012,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120105_0_4_1?searchText=biblioteket
4141,200484658,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120106_0_5_1,faedrelandsvennen,Kristiansand,20120106,2012,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120106_0_5_1?searchText=biblioteket
4142,200484663,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120112_0_10_1,faedrelandsvennen,Kristiansand,20120112,2012,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120112_0_10_1?searchText=biblioteket
4143,200484668,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120118_0_15_1,faedrelandsvennen,Kristiansand,20120118,2012,digavis,biblioteket,1,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120118_0_15_1?searchText=biblioteket
4144,200484672,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120123_0_19_1,faedrelandsvennen,Kristiansand,20120123,2012,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120123_0_19_1?searchText=biblioteket
4145,200484676,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120127_0_23_1,faedrelandsvennen,Kristiansand,20120127,2012,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120127_0_23_1?searchText=biblioteket
4146,200484677,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120128_0_24_1,faedrelandsvennen,Kristiansand,20120128,2012,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120128_0_24_1?searchText=biblioteket
4147,200484678,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120130_0_25_1,faedrelandsvennen,Kristiansand,20120130,2012,digavis,biblioteket,4,2,3,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120130_0_25_1?searchText=biblioteket
4148,200484678,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120130_0_25_1,faedrelandsvennen,Kristiansand,20120130,2012,digavis,biblioteket,4,3,0,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120130_0_25_1?searchText=biblioteket
4149,200484678,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120130_0_25_1,faedrelandsvennen,Kristiansand,20120130,2012,digavis,biblioteket,4,3,2,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120130_0_25_1?searchText=biblioteket
4150,200484678,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120130_0_25_1,faedrelandsvennen,Kristiansand,20120130,2012,digavis,biblioteket,4,1,2,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120130_0_25_1?searchText=biblioteket
4151,200484678,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120130_0_25_1,faedrelandsvennen,Kristiansand,20120130,2012,digavis,biblioteket,4,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120130_0_25_1?searchText=biblioteket
4152,200484679,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120131_0_26_1,faedrelandsvennen,Kristiansand,20120131,2012,digavis,biblioteket,4,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120131_0_26_1?searchText=biblioteket
4153,200484679,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120131_0_26_1,faedrelandsvennen,Kristiansand,20120131,2012,digavis,biblioteket,4,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120131_0_26_1?searchText=biblioteket
4154,200484679,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120131_0_26_1,faedrelandsvennen,Kristiansand,20120131,2012,digavis,biblioteket,4,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120131_0_26_1?searchText=biblioteket
4155,200484679,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120131_0_26_1,faedrelandsvennen,Kristiansand,20120131,2012,digavis,biblioteket,4,1,3,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120131_0_26_1?searchText=biblioteket
4156,200484682,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120203_0_29_1,faedrelandsvennen,Kristiansand,20120203,2012,digavis,biblioteket,7,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120203_0_29_1?searchText=biblioteket
4157,200484682,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120203_0_29_1,faedrelandsvennen,Kristiansand,20120203,2012,digavis,biblioteket,7,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120203_0_29_1?searchText=biblioteket
4158,200484682,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120203_0_29_1,faedrelandsvennen,Kristiansand,20120203,2012,digavis,biblioteket,7,1,3,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120203_0_29_1?searchText=biblioteket
4159,200484682,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120203_0_29_1,faedrelandsvennen,Kristiansand,20120203,2012,digavis,biblioteket,7,3,1,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120203_0_29_1?searchText=biblioteket
4160,200484682,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120203_0_29_1,faedrelandsvennen,Kristiansand,20120203,2012,digavis,biblioteket,7,3,1,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120203_0_29_1?searchText=biblioteket
4161,200484685,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120207_0_32_1,faedrelandsvennen,Kristiansand,20120207,2012,digavis,biblioteket,4,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120207_0_32_1?searchText=biblioteket
4162,200484685,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120207_0_32_1,faedrelandsvennen,Kristiansand,20120207,2012,digavis,biblioteket,4,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120207_0_32_1?searchText=biblioteket
4163,200484685,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120207_0_32_1,faedrelandsvennen,Kristiansand,20120207,2012,digavis,biblioteket,4,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120207_0_32_1?searchText=biblioteket
4164,200484687,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120209_0_34_1,faedrelandsvennen,Kristiansand,20120209,2012,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120209_0_34_1?searchText=biblioteket
4165,200484687,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120209_0_34_1,faedrelandsvennen,Kristiansand,20120209,2012,digavis,biblioteket,1,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120209_0_34_1?searchText=biblioteket
4166,200484688,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120210_0_35_1,faedrelandsvennen,Kristiansand,20120210,2012,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120210_0_35_1?searchText=biblioteket
4167,200484691,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120214_0_38_1,faedrelandsvennen,Kristiansand,20120214,2012,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120214_0_38_1?searchText=biblioteket
4168,200484692,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120215_0_39_1,faedrelandsvennen,Kristiansand,20120215,2012,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120215_0_39_1?searchText=biblioteket
4169,200484693,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120216_0_40_1,faedrelandsvennen,Kristiansand,20120216,2012,digavis,biblioteket,1,4,1,3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120216_0_40_1?searchText=biblioteket
4170,200484694,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120217_0_41_1,faedrelandsvennen,Kristiansand,20120217,2012,digavis,biblioteket,3,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120217_0_41_1?searchText=biblioteket
4171,200484694,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120217_0_41_1,faedrelandsvennen,Kristiansand,20120217,2012,digavis,biblioteket,3,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120217_0_41_1?searchText=biblioteket
4172,200484694,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120217_0_41_1,faedrelandsvennen,Kristiansand,20120217,2012,digavis,biblioteket,3,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120217_0_41_1?searchText=biblioteket
4173,200484696,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120220_0_43_1,faedrelandsvennen,Kristiansand,20120220,2012,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120220_0_43_1?searchText=biblioteket
4174,200484697,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120221_0_44_1,faedrelandsvennen,Kristiansand,20120221,2012,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120221_0_44_1?searchText=biblioteket
4175,200484699,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120223_0_46_1,faedrelandsvennen,Kristiansand,20120223,2012,digavis,biblioteket,1,0,2,-2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120223_0_46_1?searchText=biblioteket
4176,200484700,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120224_0_47_1,faedrelandsvennen,Kristiansand,20120224,2012,digavis,biblioteket,1,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120224_0_47_1?searchText=biblioteket
4177,200484701,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1,faedrelandsvennen,Kristiansand,20120225,2012,digavis,biblioteket,8,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1?searchText=biblioteket
4178,200484701,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1,faedrelandsvennen,Kristiansand,20120225,2012,digavis,biblioteket,8,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1?searchText=biblioteket
4179,200484701,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1,faedrelandsvennen,Kristiansand,20120225,2012,digavis,biblioteket,8,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1?searchText=biblioteket
4180,200484701,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1,faedrelandsvennen,Kristiansand,20120225,2012,digavis,biblioteket,8,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1?searchText=biblioteket
4181,200484701,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1,faedrelandsvennen,Kristiansand,20120225,2012,digavis,biblioteket,8,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1?searchText=biblioteket
4182,200484701,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1,faedrelandsvennen,Kristiansand,20120225,2012,digavis,biblioteket,8,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120225_0_48_1?searchText=biblioteket
4183,200484702,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120227_0_49_1,faedrelandsvennen,Kristiansand,20120227,2012,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120227_0_49_1?searchText=biblioteket
4184,200484703,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120228_0_50_1,faedrelandsvennen,Kristiansand,20120228,2012,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120228_0_50_1?searchText=biblioteket
4185,200484704,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120229_0_51_1,faedrelandsvennen,Kristiansand,20120229,2012,digavis,biblioteket,1,0,1,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120229_0_51_1?searchText=biblioteket
4186,200484705,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120301_0_52_1,faedrelandsvennen,Kristiansand,20120301,2012,digavis,biblioteket,1,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120301_0_52_1?searchText=biblioteket
4187,200484707,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120303_0_54_1,faedrelandsvennen,Kristiansand,20120303,2012,digavis,biblioteket,1,3,2,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120303_0_54_1?searchText=biblioteket
4188,200484709,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120306_138_56_1,faedrelandsvennen,Kristiansand,20120306,2012,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120306_138_56_1?searchText=biblioteket
4189,200484712,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120309_138_59_1,faedrelandsvennen,Kristiansand,20120309,2012,digavis,biblioteket,1,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120309_138_59_1?searchText=biblioteket
4190,200484712,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120309_138_59_1,faedrelandsvennen,Kristiansand,20120309,2012,digavis,biblioteket,1,1,0,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120309_138_59_1?searchText=biblioteket
4191,200484713,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120310_138_60_1,faedrelandsvennen,Kristiansand,20120310,2012,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120310_138_60_1?searchText=biblioteket
4192,200484713,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120310_138_60_1,faedrelandsvennen,Kristiansand,20120310,2012,digavis,biblioteket,2,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120310_138_60_1?searchText=biblioteket
4193,200484713,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120310_138_60_1,faedrelandsvennen,Kristiansand,20120310,2012,digavis,biblioteket,2,1,1,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120310_138_60_1?searchText=biblioteket
4194,200484713,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120310_138_60_1,faedrelandsvennen,Kristiansand,20120310,2012,digavis,biblioteket,2,2,0,2,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120310_138_60_1?searchText=biblioteket
4195,200484720,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120319_138_67_1,faedrelandsvennen,Kristiansand,20120319,2012,digavis,biblioteket,3,2,2,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120319_138_67_1?searchText=biblioteket
4196,200484720,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120319_138_67_1,faedrelandsvennen,Kristiansand,20120319,2012,digavis,biblioteket,3,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120319_138_67_1?searchText=biblioteket
4197,200484720,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120319_138_67_1,faedrelandsvennen,Kristiansand,20120319,2012,digavis,biblioteket,3,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120319_138_67_1?searchText=biblioteket
4198,200484721,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120320_138_68_1,faedrelandsvennen,Kristiansand,20120320,2012,digavis,biblioteket,4,2,1,1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120320_138_68_1?searchText=biblioteket
4199,200484721,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120320_138_68_1,faedrelandsvennen,Kristiansand,20120320,2012,digavis,biblioteket,4,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120320_138_68_1?searchText=biblioteket
4200,200484721,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120320_138_68_1,faedrelandsvennen,Kristiansand,20120320,2012,digavis,biblioteket,4,1,4,-3,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120320_138_68_1?searchText=biblioteket
4201,200484724,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120323_138_71_1,faedrelandsvennen,Kristiansand,20120323,2012,digavis,biblioteket,1,2,3,-1,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120323_138_71_1?searchText=biblioteket
4202,200484725,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120324_138_72_1,faedrelandsvennen,Kristiansand,20120324,2012,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120324_138_72_1?searchText=biblioteket
4203,200484726,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120326_138_73_1,faedrelandsvennen,Kristiansand,20120326,2012,digavis,biblioteket,1,0,0,0,https://www.nb.no/items/URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20120326_138_73_1?searchText=biblioteket
