,dhlabid,urn,title,city,timestamp,year,doctype,word,count,positive,negative,sentimentscore
808,203062492,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110627_137_144_1,faedrelandsvennen,Kristiansand,20110627,2011,digavis,biblioteket,2,5,3,2
809,203062498,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110704_137_150_1,faedrelandsvennen,Kristiansand,20110704,2011,digavis,biblioteket,1,1,1,0
810,203062499,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110705_137_151_1,faedrelandsvennen,Kristiansand,20110705,2011,digavis,biblioteket,2,1,1,0
811,203062501,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110707_137_153_1,faedrelandsvennen,Kristiansand,20110707,2011,digavis,biblioteket,1,2,2,0
812,203062502,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110708_137_154_1,faedrelandsvennen,Kristiansand,20110708,2011,digavis,biblioteket,1,0,1,-1
813,203062512,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110720_137_164_1,faedrelandsvennen,Kristiansand,20110720,2011,digavis,biblioteket,4,2,7,-5
814,203062514,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110722_137_166_1,faedrelandsvennen,Kristiansand,20110722,2011,digavis,biblioteket,1,1,0,1
815,203062517,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110726_137_169_1,faedrelandsvennen,Kristiansand,20110726,2011,digavis,biblioteket,1,3,0,3
816,203062523,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110802_137_175_1,faedrelandsvennen,Kristiansand,20110802,2011,digavis,biblioteket,4,5,6,-1
817,203062527,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110806_137_179_1,faedrelandsvennen,Kristiansand,20110806,2011,digavis,biblioteket,1,0,0,0
818,203062532,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110812_137_184_1,faedrelandsvennen,Kristiansand,20110812,2011,digavis,biblioteket,2,0,0,0
819,203062536,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110817_137_188_1,faedrelandsvennen,Kristiansand,20110817,2011,digavis,biblioteket,1,2,0,2
820,203062537,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110818_137_189_1,faedrelandsvennen,Kristiansand,20110818,2011,digavis,biblioteket,1,0,0,0
821,203062541,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110823_137_193_1,faedrelandsvennen,Kristiansand,20110823,2011,digavis,biblioteket,1,2,1,1
822,203062542,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110824_137_194_1,faedrelandsvennen,Kristiansand,20110824,2011,digavis,biblioteket,1,0,1,-1
823,203062544,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110826_137_196_1,faedrelandsvennen,Kristiansand,20110826,2011,digavis,biblioteket,1,1,1,0
824,203062545,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110827_137_197_1,faedrelandsvennen,Kristiansand,20110827,2011,digavis,biblioteket,2,3,4,-1
825,203062546,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110829_137_198_1,faedrelandsvennen,Kristiansand,20110829,2011,digavis,biblioteket,1,1,1,0
826,203062547,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110830_137_199_1,faedrelandsvennen,Kristiansand,20110830,2011,digavis,biblioteket,1,1,1,0
827,203062552,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110905_137_204_1,faedrelandsvennen,Kristiansand,20110905,2011,digavis,biblioteket,1,0,0,0
828,203062559,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110913_137_211_1,faedrelandsvennen,Kristiansand,20110913,2011,digavis,biblioteket,2,3,1,2
829,203062563,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110917_137_215_1,faedrelandsvennen,Kristiansand,20110917,2011,digavis,biblioteket,2,1,0,1
830,203062564,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110919_137_216_1,faedrelandsvennen,Kristiansand,20110919,2011,digavis,biblioteket,6,4,7,-3
831,203062565,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110920_137_217_1,faedrelandsvennen,Kristiansand,20110920,2011,digavis,biblioteket,2,2,1,1
832,203062568,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110923_137_220_1,faedrelandsvennen,Kristiansand,20110923,2011,digavis,biblioteket,4,4,3,1
833,203062569,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110924_137_221_1,faedrelandsvennen,Kristiansand,20110924,2011,digavis,biblioteket,1,0,0,0
834,203062570,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110926_137_222_1,faedrelandsvennen,Kristiansand,20110926,2011,digavis,biblioteket,1,0,0,0
835,203062574,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20110930_137_226_1,faedrelandsvennen,Kristiansand,20110930,2011,digavis,biblioteket,1,2,1,1
836,203062575,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111001_137_227_1,faedrelandsvennen,Kristiansand,20111001,2011,digavis,biblioteket,3,6,3,3
837,203062577,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111004_137_229_1,faedrelandsvennen,Kristiansand,20111004,2011,digavis,biblioteket,1,0,0,0
838,203062578,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111005_137_230_1,faedrelandsvennen,Kristiansand,20111005,2011,digavis,biblioteket,1,2,5,-3
839,203062584,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111012_137_236_1,faedrelandsvennen,Kristiansand,20111012,2011,digavis,biblioteket,3,1,1,0
840,203062586,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111014_137_238_1,faedrelandsvennen,Kristiansand,20111014,2011,digavis,biblioteket,1,0,0,0
841,203062587,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111015_137_239_1,faedrelandsvennen,Kristiansand,20111015,2011,digavis,biblioteket,2,0,0,0
842,203062588,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111017_137_240_1,faedrelandsvennen,Kristiansand,20111017,2011,digavis,biblioteket,1,1,1,0
843,203062590,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111019_137_242_1,faedrelandsvennen,Kristiansand,20111019,2011,digavis,biblioteket,1,0,0,0
844,203062592,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111021_137_244_1,faedrelandsvennen,Kristiansand,20111021,2011,digavis,biblioteket,1,2,1,1
845,203062593,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111024_137_246_1,faedrelandsvennen,Kristiansand,20111024,2011,digavis,biblioteket,1,1,2,-1
846,203062594,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111025_137_247_1,faedrelandsvennen,Kristiansand,20111025,2011,digavis,biblioteket,2,1,2,-1
847,203062595,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111026_137_248_1,faedrelandsvennen,Kristiansand,20111026,2011,digavis,biblioteket,1,0,0,0
848,203062598,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111029_137_251_1,faedrelandsvennen,Kristiansand,20111029,2011,digavis,biblioteket,2,5,1,4
849,203062599,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111031_137_252_1,faedrelandsvennen,Kristiansand,20111031,2011,digavis,biblioteket,1,0,0,0
850,203062600,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111101_137_253_1,faedrelandsvennen,Kristiansand,20111101,2011,digavis,biblioteket,2,4,3,1
851,203062603,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111104_137_256_1,faedrelandsvennen,Kristiansand,20111104,2011,digavis,biblioteket,4,4,2,2
852,203062608,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111110_137_261_1,faedrelandsvennen,Kristiansand,20111110,2011,digavis,biblioteket,2,3,1,2
853,203062609,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111111_137_262_1,faedrelandsvennen,Kristiansand,20111111,2011,digavis,biblioteket,8,7,12,-5
854,203062610,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111112_137_263_1,faedrelandsvennen,Kristiansand,20111112,2011,digavis,biblioteket,4,4,6,-2
855,203062617,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111121_137_270_1,faedrelandsvennen,Kristiansand,20111121,2011,digavis,biblioteket,1,0,0,0
856,203062620,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111124_137_273_1,faedrelandsvennen,Kristiansand,20111124,2011,digavis,biblioteket,2,2,0,2
857,203062622,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111126_137_275_1,faedrelandsvennen,Kristiansand,20111126,2011,digavis,biblioteket,1,2,0,2
858,203062627,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111202_137_281_1,faedrelandsvennen,Kristiansand,20111202,2011,digavis,biblioteket,1,0,2,-2
859,203062628,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111203_137_282_1,faedrelandsvennen,Kristiansand,20111203,2011,digavis,biblioteket,7,11,8,3
860,203062634,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111210_137_288_1,faedrelandsvennen,Kristiansand,20111210,2011,digavis,biblioteket,5,3,5,-2
861,203062635,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111212_137_289_1,faedrelandsvennen,Kristiansand,20111212,2011,digavis,biblioteket,1,0,0,0
862,203062636,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111213_137_290_1,faedrelandsvennen,Kristiansand,20111213,2011,digavis,biblioteket,1,0,0,0
863,203062638,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111215_137_292_1,faedrelandsvennen,Kristiansand,20111215,2011,digavis,biblioteket,1,0,1,-1
864,203062639,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111216_137_293_1,faedrelandsvennen,Kristiansand,20111216,2011,digavis,biblioteket,5,4,6,-2
865,203062643,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111221_137_297_1,faedrelandsvennen,Kristiansand,20111221,2011,digavis,biblioteket,2,1,0,1
866,203062645,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111223_137_299_1,faedrelandsvennen,Kristiansand,20111223,2011,digavis,biblioteket,3,4,1,3
867,203062649,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20111229_137_303_1,faedrelandsvennen,Kristiansand,20111229,2011,digavis,biblioteket,1,0,0,0
868,200482247,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000104_126_2_1,faedrelandsvennen,Kristiansand,20000104,2000,digavis,biblioteket,1,0,1,-1
869,200482248,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000105_126_3_1,faedrelandsvennen,Kristiansand,20000105,2000,digavis,biblioteket,1,1,3,-2
870,200482249,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000106_126_4_1,faedrelandsvennen,Kristiansand,20000106,2000,digavis,biblioteket,1,0,0,0
871,200482253,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000111_126_8_1,faedrelandsvennen,Kristiansand,20000111,2000,digavis,biblioteket,2,1,1,0
872,200482255,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000113_126_10_1,faedrelandsvennen,Kristiansand,20000113,2000,digavis,biblioteket,1,0,0,0
873,200482258,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000117_126_13_1,faedrelandsvennen,Kristiansand,20000117,2000,digavis,biblioteket,1,0,1,-1
874,200482260,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000119_126_15_1,faedrelandsvennen,Kristiansand,20000119,2000,digavis,biblioteket,8,9,5,4
875,200482261,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000120_126_16_1,faedrelandsvennen,Kristiansand,20000120,2000,digavis,biblioteket,2,3,2,1
876,200482263,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000122_126_18_1,faedrelandsvennen,Kristiansand,20000122,2000,digavis,biblioteket,4,7,1,6
877,200482264,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000124_126_19_1,faedrelandsvennen,Kristiansand,20000124,2000,digavis,biblioteket,1,1,2,-1
878,200482268,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000128_126_23_1,faedrelandsvennen,Kristiansand,20000128,2000,digavis,biblioteket,2,0,0,0
879,200482269,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000129_126_24_1,faedrelandsvennen,Kristiansand,20000129,2000,digavis,biblioteket,1,1,2,-1
880,200482275,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000205_126_30_1,faedrelandsvennen,Kristiansand,20000205,2000,digavis,biblioteket,2,1,3,-2
881,200482277,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000208_126_32_1,faedrelandsvennen,Kristiansand,20000208,2000,digavis,biblioteket,1,0,0,0
882,200482278,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000209_126_33_1,faedrelandsvennen,Kristiansand,20000209,2000,digavis,biblioteket,8,8,11,-3
883,200482279,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000210_126_34_1,faedrelandsvennen,Kristiansand,20000210,2000,digavis,biblioteket,1,1,4,-3
884,200482280,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000211_126_35_1,faedrelandsvennen,Kristiansand,20000211,2000,digavis,biblioteket,7,12,10,2
885,200482281,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000212_126_36_1,faedrelandsvennen,Kristiansand,20000212,2000,digavis,biblioteket,2,1,3,-2
886,200482282,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000214_126_37_1,faedrelandsvennen,Kristiansand,20000214,2000,digavis,biblioteket,1,2,0,2
887,200482283,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000215_126_38_1,faedrelandsvennen,Kristiansand,20000215,2000,digavis,biblioteket,2,1,2,-1
888,200482284,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000216_126_39_1,faedrelandsvennen,Kristiansand,20000216,2000,digavis,biblioteket,1,1,1,0
889,200482285,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000217_126_40_1,faedrelandsvennen,Kristiansand,20000217,2000,digavis,biblioteket,1,0,0,0
890,200482287,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000219_126_42_1,faedrelandsvennen,Kristiansand,20000219,2000,digavis,biblioteket,3,6,6,0
891,200482289,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000222_126_44_1,faedrelandsvennen,Kristiansand,20000222,2000,digavis,biblioteket,1,0,0,0
892,200482291,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000224_126_46_1,faedrelandsvennen,Kristiansand,20000224,2000,digavis,biblioteket,1,0,0,0
893,200482293,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000226_126_48_1,faedrelandsvennen,Kristiansand,20000226,2000,digavis,biblioteket,1,0,1,-1
894,200482298,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000303_126_53_1,faedrelandsvennen,Kristiansand,20000303,2000,digavis,biblioteket,1,0,1,-1
895,200482299,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000304_126_54_1,faedrelandsvennen,Kristiansand,20000304,2000,digavis,biblioteket,1,4,0,4
896,200482303,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000309_126_58_1,faedrelandsvennen,Kristiansand,20000309,2000,digavis,biblioteket,1,1,2,-1
897,200482305,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000311_126_60_1,faedrelandsvennen,Kristiansand,20000311,2000,digavis,biblioteket,3,2,6,-4
898,200482308,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000315_126_63_1,faedrelandsvennen,Kristiansand,20000315,2000,digavis,biblioteket,1,2,2,0
899,200482309,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000316_126_64_1,faedrelandsvennen,Kristiansand,20000316,2000,digavis,biblioteket,2,0,0,0
900,200482310,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000317_126_65_1,faedrelandsvennen,Kristiansand,20000317,2000,digavis,biblioteket,4,3,5,-2
901,200482311,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000318_126_66_1,faedrelandsvennen,Kristiansand,20000318,2000,digavis,biblioteket,1,1,3,-2
902,200482322,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000331_126_76_1,faedrelandsvennen,Kristiansand,20000331,2000,digavis,biblioteket,5,6,8,-2
903,200482326,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000405_126_80_1,faedrelandsvennen,Kristiansand,20000405,2000,digavis,biblioteket,1,0,1,-1
904,200482330,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000410_126_84_1,faedrelandsvennen,Kristiansand,20000410,2000,digavis,biblioteket,1,0,0,0
905,200482332,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000412_126_86_1,faedrelandsvennen,Kristiansand,20000412,2000,digavis,biblioteket,1,1,1,0
906,200482333,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000413_126_87_1,faedrelandsvennen,Kristiansand,20000413,2000,digavis,biblioteket,10,16,17,-1
907,200482337,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000418_126_92_1,faedrelandsvennen,Kristiansand,20000418,2000,digavis,biblioteket,1,2,0,2
908,200482343,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000429_126_98_1,faedrelandsvennen,Kristiansand,20000429,2000,digavis,biblioteket,2,0,1,-1
909,200482346,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000509_126_101_1,faedrelandsvennen,Kristiansand,20000509,2000,digavis,biblioteket,1,1,2,-1
910,200482349,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000512_126_104_1,faedrelandsvennen,Kristiansand,20000512,2000,digavis,biblioteket,1,0,1,-1
911,200482350,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000513_126_105_1,faedrelandsvennen,Kristiansand,20000513,2000,digavis,biblioteket,1,1,2,-1
912,200482354,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000519_126_109_1,faedrelandsvennen,Kristiansand,20000519,2000,digavis,biblioteket,3,3,2,1
913,200482359,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000525_126_114_1,faedrelandsvennen,Kristiansand,20000525,2000,digavis,biblioteket,1,1,1,0
914,200482360,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000526_126_114_1,faedrelandsvennen,Kristiansand,20000526,2000,digavis,biblioteket,1,0,0,0
915,200482361,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000527_126_115_1,faedrelandsvennen,Kristiansand,20000527,2000,digavis,biblioteket,1,1,1,0
916,200482365,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000602_126_120_1,faedrelandsvennen,Kristiansand,20000602,2000,digavis,biblioteket,1,0,2,-2
917,200482366,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000603_126_121_1,faedrelandsvennen,Kristiansand,20000603,2000,digavis,biblioteket,3,0,5,-5
918,200482367,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000605_126_122_1,faedrelandsvennen,Kristiansand,20000605,2000,digavis,biblioteket,1,0,0,0
919,200482371,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000609_126_126_1,faedrelandsvennen,Kristiansand,20000609,2000,digavis,biblioteket,1,0,1,-1
920,200482374,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000614_126_129_1,faedrelandsvennen,Kristiansand,20000614,2000,digavis,biblioteket,2,2,0,2
921,200482375,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000615_126_130_1,faedrelandsvennen,Kristiansand,20000615,2000,digavis,biblioteket,1,0,1,-1
922,200482377,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000617_126_132_1,faedrelandsvennen,Kristiansand,20000617,2000,digavis,biblioteket,3,1,1,0
923,200482379,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000620_126_134_1,faedrelandsvennen,Kristiansand,20000620,2000,digavis,biblioteket,5,5,6,-1
924,200482380,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000621_126_135_1,faedrelandsvennen,Kristiansand,20000621,2000,digavis,biblioteket,1,0,0,0
925,200482382,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000623_126_137_1,faedrelandsvennen,Kristiansand,20000623,2000,digavis,biblioteket,1,0,2,-2
926,200482383,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000624_126_138_1,faedrelandsvennen,Kristiansand,20000624,2000,digavis,biblioteket,1,1,0,1
927,200482384,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000626_126_139_1,faedrelandsvennen,Kristiansand,20000626,2000,digavis,biblioteket,2,0,3,-3
928,200482390,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000703_126_145_1,faedrelandsvennen,Kristiansand,20000703,2000,digavis,biblioteket,1,2,2,0
929,200482392,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000705_126_148_1,faedrelandsvennen,Kristiansand,20000705,2000,digavis,biblioteket,3,5,4,1
930,200482395,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000708_126_151_1,faedrelandsvennen,Kristiansand,20000708,2000,digavis,biblioteket,1,3,1,2
931,200482400,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000714_126_156_1,faedrelandsvennen,Kristiansand,20000714,2000,digavis,biblioteket,1,0,1,-1
932,200482401,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000715_126_157_1,faedrelandsvennen,Kristiansand,20000715,2000,digavis,biblioteket,1,1,0,1
933,200482411,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000727_126_167_1,faedrelandsvennen,Kristiansand,20000727,2000,digavis,biblioteket,1,3,1,2
934,200482418,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000804_126_174_1,faedrelandsvennen,Kristiansand,20000804,2000,digavis,biblioteket,1,0,1,-1
935,200482423,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000810_126_179_1,faedrelandsvennen,Kristiansand,20000810,2000,digavis,biblioteket,1,2,0,2
936,200482426,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000814_126_182_1,faedrelandsvennen,Kristiansand,20000814,2000,digavis,biblioteket,1,0,2,-2
937,200482428,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000816_126_184_1,faedrelandsvennen,Kristiansand,20000816,2000,digavis,biblioteket,2,1,0,1
938,200482429,URN:NBN:no-nb_digavis_faedrelandsvennen_null_null_20000817_126_185_1,faedrelandsvennen,Kristiansand,20000817,2000,digavis,biblioteket,1,0,0,0
